thread_id,termination_type,template_category,month,app_version,feedback_rating,is_resolved,is_escalated,is_self_contained,deflection_value
e4f9aaef-41e9-4e93-b558-90399e67ebe6,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
b92a41ad-f7df-4a39-be98-988ef72cde1e,resolved,Microsoft 365,2026-02,2.53.0,3.0,1,0,1,1.0
6851226e-9480-4c7e-870f-ef42b830ce28,restarted,Mobile Device Issue,2026-02,2.53.0,,0,0,1,0.5
e2366329-ff25-4920-9a2a-99e265cff6c0,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
fee2d7d3-328e-482a-9163-3fe380df5eaf,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
8c7e4c7a-4b54-4e74-af95-905017019c3e,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
62e81558-74fe-4d00-a34b-a308779a5a93,escalated,Request for Information/assistance IT,2026-02,2.53.0,,0,1,0,0.0
a9fcbda6-3bb4-428f-bf79-8f3ad8fd9fab,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
1eb07b8b-ee11-498f-8d7b-33112c849bf6,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
8048b1f7-0d4b-4954-8a86-33e7b05d15e1,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
f2e84e52-43fe-4107-913c-0479362dc7c2,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
71ae24e4-ee4e-4379-9e81-0e0e61857bb2,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
7f0b221c-7de4-42e9-85ec-1bc42ec69d2b,escalated,Hardware Issues,2026-02,2.53.0,,0,1,0,0.0
566306c4-af9b-4296-b0a1-f853f3059b9d,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
85612277-22e7-46fa-8c29-cffde8cb7f17,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
a2b30637-e9b9-4199-b4fe-7e7ef20d35da,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
1e1dd692-0496-4f09-aa34-fd0619678eff,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
08a1c2c5-2f24-4b03-95ac-6d143bdbbe67,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d211b86a-032e-468e-af41-44e346ef1c03,resolved,Request for Information/assistance IT,2026-02,2.53.0,0.0,1,0,1,1.0
762b93ee-f2bf-431d-87d6-ba0ff0b53d8d,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
3f16b483-0ac4-437c-b7fb-5e84647c38bf,restarted,Software Issue,2026-02,2.53.0,,0,0,1,0.5
a7dcb49c-12ad-4958-a796-535347868cab,resolved,Software Issue,2026-02,2.53.0,0.0,1,0,1,1.0
2a3af773-418f-4bff-b5ca-9776f124612b,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
83028e5f-033e-48a2-b807-ae47c5245b67,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
f8677c6d-376b-4f23-b1b5-62a93ba9e7dd,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
f6630c93-a0cf-4e1c-9ebf-12c7e313f381,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
0398cb40-7822-4539-a648-81f92b31aaa0,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
f68eace6-0a44-4b80-b9cc-855ed81ccd57,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
3b880460-358b-430e-85af-f4faeee073f9,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
803d6ae1-f085-403a-b95f-794bb03ebb3b,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d9742e21-0d31-4234-8983-b832b7955ddd,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
072552cd-ea58-4dac-9078-51cea209aec9,escalated,Software Issue,2026-02,2.53.0,4.0,0,1,0,0.0
46c8b1c8-d6c5-4f27-839f-9bce22643f1a,restarted,Software Issue,2026-02,2.53.0,,0,0,1,0.5
e5576807-e665-4d9a-a1f7-49d5f4990482,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
5dc4c6f7-2ed5-44ef-8185-f5d1e6d5568a,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
51a70edb-8521-4d96-8a55-8740f4c05609,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
0d62cbca-31bf-41e2-ba5c-65ca11554f6c,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
235e4f9a-cb79-4c75-84e4-987cb8867e65,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
cd284b8a-f281-4264-9ef1-ebab3ad6dfe6,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
bacda7e3-aaf6-4bf3-abd6-5b473ccd1cc1,escalated,LincPass Issues,2026-02,2.53.0,0.0,0,1,0,0.0
34268175-c47e-4217-9779-d34e0a3da4dd,resolved,Request for Information/assistance IT,2026-02,2.53.0,5.0,1,0,1,1.0
019054fe-fa20-4333-870b-0bb4ef51769b,escalated,Mobile Device Issue,2026-02,2.53.0,2.0,0,1,0,0.0
82254b1d-4865-4687-923f-0a196dc29fa6,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
fda86e72-26dc-4d22-8861-15218bc23cd9,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
e77702cf-1af3-4584-819d-fe52dc4eb27f,escalated,Telephone issue,2026-02,2.53.0,5.0,0,1,0,0.0
17606e28-05a9-4837-b58d-ed2a55af3009,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d2e66dce-3f26-4859-bf36-6061635b89ab,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
f2b8fe28-0318-46bb-b40a-2685ee939de1,resolved,Printing Issue,2026-02,2.53.0,,1,0,1,1.0
226d12a3-17b1-4f9c-84d0-d89cf362659a,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
39a5cd42-92d9-47a8-b5ed-9ca380ba6a12,resolved,Request for Information/assistance IT,2026-02,2.53.0,4.0,1,0,1,1.0
0b47b71e-bec1-46c9-aaf2-7feba766e33f,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
b0016d8b-ab92-4cc1-b1ac-32004a373f49,escalated,Software Issue,2026-02,2.53.0,,0,1,0,0.0
7acbab22-62b0-4e23-9155-b07dbfa281b6,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
7b23e377-57c7-4e34-a94f-956a24b2686a,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
7c50d9da-51f8-4040-9a18-6c6d9320b362,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
e9c2c793-742c-4b93-8264-56fe5354e241,escalated,Printing Issue,2026-02,2.53.0,,0,1,0,0.0
4a0dc7cc-aaa9-46a5-8603-753b15dbcaf2,resolved,Hardware Issues,2026-02,2.53.0,,1,0,1,1.0
6e1913b3-3919-4d5e-b5e3-cde616abf841,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
f71b1f96-1288-47be-81a8-a3f66472ad7c,resolved,Printing Issue,2026-02,2.53.0,5.0,1,0,1,1.0
6f036ce4-bca4-44f0-bd26-253a259dd63f,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
b908d72b-2a91-45c9-aa8b-87188085856a,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
dd1f9a74-ea3f-4b4b-ac58-a7d83919b0b9,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
7b41ab0b-2024-4a43-bc4b-7df3f6e97822,resolved,LincPass Issues,2026-02,2.53.0,,1,0,1,1.0
16f6cd76-6057-49f4-b6bd-b68d80da8093,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
3c973742-d1c0-4386-b4ab-3e81e75d3ba6,resolved,LincPass Issues,2026-02,2.53.0,,1,0,1,1.0
fbebaaf2-a9be-4b7a-ab6c-f719d58b46da,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
77b486b9-bcd2-4d92-9280-76f797659279,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
1bbb08aa-1f0d-496a-b1f7-e8bd5c21ff9b,resolved,Microsoft 365,2026-02,2.53.0,,1,0,1,1.0
c95c46db-26aa-4e15-9e4c-6baa272c042b,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
6d1c3ea3-48de-4fa8-ab63-a806e8b28279,resolved,Microsoft 365,2026-02,2.53.0,,1,0,1,1.0
9c5bddc6-c40f-42e3-944f-643dd769f4f9,resolved,Microsoft 365,2026-02,2.53.0,,1,0,1,1.0
195d4b6c-b36f-4491-bd62-786c8a3b8fae,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
dfe6925c-60d5-4b88-90ab-1b45fa371d7f,escalated,Software Issue,2026-02,2.53.0,5.0,0,1,0,0.0
dc87d613-f2de-4083-97ee-a7da4eab65e4,resolved,Network Issues,2026-02,2.53.0,,1,0,1,1.0
e581a8e3-4b99-4090-a13d-d95803d1d97e,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
9ea42afe-c699-41f7-887b-0791553ea8b5,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
8735610c-8700-4f8b-9cf5-039e46e395eb,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
29da211e-eb01-4f85-aff6-2d870b389298,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
7356a91a-82b8-4a1c-8576-2505afbf331f,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
a3808549-9ec1-4c43-9838-b2189ee17ad4,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
63531aee-957c-4401-b003-3e44446d2a9f,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
a6eede68-1805-4c38-97ad-0118f38ee6fe,resolved,Request for Information/assistance IT,2026-02,2.53.0,5.0,1,0,1,1.0
0c7ab9f7-b65b-468c-aa79-e9c21e062c74,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
b4093e35-1a60-4b1e-a9d0-3176d732be45,resolved,Printing Issue,2026-02,2.53.0,,1,0,1,1.0
00552590-0b58-4d3f-a89e-5d2558d386e4,restarted,Unknown,2026-02,2.53.0,,0,0,1,0.5
45b2a57f-2455-4166-bf39-7025498d3d45,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
0cf8403e-5e77-43a2-84d0-9603c653f440,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
696d34fe-a2c4-4bd7-9fb2-087e042a1811,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d73405ea-f8fb-434f-acc5-7a15e047501b,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
7e40937d-afbe-474c-862c-099d6104db73,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
c802676d-f2bb-4f50-852f-c660c9336c67,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
3dd1bc0e-d07c-434e-896f-63cc3f0b774b,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d674187a-b3a5-44d0-b3ce-0eab963f5051,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
f94fcf18-a53e-4b6d-bcb6-0020f0febed1,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
3277250b-5985-4078-9552-3d6c888fab07,escalated,Software Issue,2026-02,2.53.0,1.0,0,1,0,0.0
e0f4168d-d50e-42d0-ab12-4af57553189a,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
74d1da37-c69c-4238-8180-600cc0c7afdd,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
d60533f1-9e5d-46cb-a0ef-aa02048c5a31,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
9632dff9-468a-4d5b-a5db-f4c467045292,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
527a6f00-4cd2-488a-9a5f-02452770934f,resolved,Microsoft 365,2026-02,2.53.0,4.0,1,0,1,1.0
b5458bed-2a8a-425c-a323-ac55bad60f0d,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
34bec257-7750-404f-a234-d81d1c4fc95c,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
818a401a-69fd-4d44-a50c-14e526d4d459,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
35af7e2e-64d8-4d17-b661-5904c78013c1,resolved,Telephone issue,2026-02,2.53.0,,1,0,1,1.0
edfbc405-d30b-40b6-9f86-47fac7e7ceba,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
4d11d8cb-5e1b-4b3f-b836-37a2df650432,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
8b566472-8be7-4ec3-95ae-f2c2ce0ee864,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
c89d594f-8823-4708-a170-9e981b16f7c2,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
6b9a44a0-b0a8-4552-9662-2e4d0460e7c0,restarted,Microsoft 365,2026-02,2.53.0,,0,0,1,0.5
1bd3ba48-dcf1-414d-a92d-ae58600c9483,restarted,Microsoft 365,2026-02,2.53.0,,0,0,1,0.5
29bc81df-3c4f-48eb-b6be-bf84d709de49,escalated,Mobile Device Issue,2026-02,2.53.0,5.0,0,1,0,0.0
28578cfa-f9f0-4be3-b772-e04a3837c453,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
a019d54c-ed68-4a4c-bdbc-81579f49bff6,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
2d0963a1-ef98-4f04-8ec2-6457b1ae53aa,resolved,Microsoft 365,2026-02,2.53.0,5.0,1,0,1,1.0
5482a849-8b40-4567-a327-4e2816271f14,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
6d25daea-8fbe-410a-bbb9-7498635bce52,escalated,Microsoft 365,2026-02,2.53.0,,0,1,0,0.0
42dd4e7a-254e-43b7-b076-184cb35d903c,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
5a0b610c-3d7a-4f0a-8f34-bd6819710582,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
1e0c9a60-0866-44b6-be9b-822a776d9c58,restarted,Software Issue,2026-02,2.53.0,,0,0,1,0.5
9a1b1eb6-7fcb-48ab-b2f1-f56c39eceb14,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
36f7e726-5777-406a-a8bc-d61f414ed1d6,restarted,Request for Information/assistance IT,2026-02,2.53.0,,0,0,1,0.5
c0178736-4aa5-4571-a348-335fd00718e3,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
916bcc39-310d-468c-a5ab-5237ea02c1a9,restarted,Software Issue,2026-02,2.53.0,,0,0,1,0.5
87a50e73-23f7-4274-b329-ff4b190ab218,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
07bb813c-8f16-4b2a-a25e-403ea174e433,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
36761e25-6a80-48df-b330-411f8d2c0152,abandoned,Unknown,2026-02,2.53.0,,0,0,1,0.5
49e3e461-5341-4d75-901c-8ad62a00a870,resolved,Printing Issue,2026-02,2.53.0,,1,0,1,1.0
c029a0eb-192e-4536-8ffa-2dec82ccf20d,escalated,Microsoft 365,2026-02,2.53.0,2.0,0,1,0,0.0
819bf5c1-af2f-4da7-a88a-2238bb96b778,escalated,Telephone issue,2026-02,2.53.0,,0,1,0,0.0
df2158d0-b758-4df9-9419-39c93d07875b,resolved,Request for Information/assistance IT,2026-02,2.53.0,,1,0,1,1.0
