thread_id,termination_type,template_category,conversation_date,month,app_version,feedback_rating,is_resolved,is_escalated,is_self_contained,deflection_value,avg_response_length,total_turns,human_turns,avg_response_latency_secs,kbas_retrieved,io_ratio,session_duration_secs,restart_flag,avg_vocab_complexity,human_score,llm_accuracy,llm_helpfulness,llm_tone,llm_brevity,llm_composite,llm_reasoning
ae7b2bcc-313e-41e3-a931-6c3d8f99284a,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,153.0,16,1,6.6,3,10.93,7.3,0,7.73,,,,,,,
f8be9ec7-639e-4268-a7cc-1d1e8ba1fe07,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,35.33,41,4,3.12,7,4.61,618.8,0,10.48,,,,,,,
7bd02587-5a18-4fcb-8a3d-20222f2847ae,restarted,Request for Information/assistance IT,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,128.0,25,3,3.35,5,5.12,43.9,1,14.01,,,,,,,
b07eb03f-5196-4104-9831-fa54af1321f1,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,75.0,16,1,5.7,5,10.71,6.4,0,4.65,,,,,,,
b2ec5e3a-0e42-4b13-93c4-7b4f7617c6a3,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,80.0,24,3,4.67,5,6.67,2177.8,0,11.29,,,,,,,
4b259028-ab96-4793-a888-2df3b644e9c2,resolved,LincPass Issues,2026-01-26,2026-01,2.53.0,,1,0,1,1.0,29.33,24,2,4.65,3,8.0,48.9,0,4.76,,,,,,,
9a29c6c3-d115-45d1-8441-65e0ebe37a9a,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,211.0,16,1,10.5,2,5.41,11.3,0,6.31,,,,,,,
1669c34a-c788-4e39-a598-ecec9daf72a9,escalated,Mobile Device Issue,2026-01-26,2026-01,2.53.0,1.0,0,1,0,0.0,80.27,157,19,3.36,6,12.54,3570.3,0,8.12,,,,,,,
ccf1c236-6b2a-42b6-880e-3faf5caf094f,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,96.0,16,1,7.8,6,1.71,9.7,0,6.02,,,,,,,
a6320022-4ee7-4178-b798-818502888bbb,restarted,Microsoft 365,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,40.0,25,3,3.35,3,3.08,90.4,1,4.25,,,,,,,
1fb6efc2-465e-407e-be38-d8ba10cb4541,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,38.0,16,1,5.3,4,2.53,6.0,0,6.83,,,,,,,
80d18e76-6d10-420f-bceb-d797ee55ab32,resolved,Request for Information/assistance IT,2026-01-26,2026-01,2.53.0,1.0,1,0,1,1.0,17.0,24,2,3.75,3,3.19,115.3,0,4.66,,,,,,,
2d9f5b26-421e-4a1b-b269-ad7fe885ab7a,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,116.0,16,1,7.6,4,7.73,8.3,0,7.92,,,,,,,
fa17a62f-fded-4bbf-b2cd-8bbcfef3f641,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,245.0,16,1,19.7,1,30.62,20.8,0,5.34,,,,,,,
2dcef99d-f555-46f6-a6be-c6822dde682f,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,108.33,41,4,5.15,4,16.25,99.9,0,7.59,,,,,,,
05600b17-d89d-42fb-8c83-dcb4a89e02d7,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,140.0,16,1,10.4,4,5.38,11.2,0,7.72,,,,,,,
524f5747-54f1-4d85-add4-00ff732a1c4e,resolved,Printing Issue,2026-01-26,2026-01,2.53.0,,1,0,1,1.0,84.4,49,5,4.06,3,19.18,546.1,0,5.9,,,,,,,
4f5b3607-8c96-4b84-8be7-841d626ec5cd,restarted,Software Issue,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,0.0,13,2,3.4,0,0.0,24.1,1,0.0,,,,,,,
87117cce-b431-4b9f-91e4-8cb228d63fd1,abandoned,Unknown,2026-01-26,2026-01,2.53.0,,0,0,1,0.5,152.0,16,1,13.7,3,12.67,14.4,0,8.29,,,,,,,
88c2851f-6458-423e-a24d-b9473ea7080d,abandoned,Unknown,2026-01-27,2026-01,2.53.0,,0,0,1,0.5,157.0,16,1,10.7,4,22.43,11.5,0,6.32,,,,,,,
7873cea5-8799-4733-886f-e5f04fa00c4e,abandoned,Unknown,2026-01-27,2026-01,2.53.0,,0,0,1,0.5,38.0,20,2,4.2,5,4.75,21.4,0,9.51,,,,,,,
6bf43a45-a6bf-4893-a1a3-fe9b6237348c,escalated,Software Issue,2026-01-27,2026-01,2.53.0,,0,1,0,0.0,22.0,20,3,3.03,0,2.32,203.8,0,7.64,,,,,,,
40e0e50a-4717-4ef9-98bc-f12af53950ef,abandoned,Unknown,2026-01-27,2026-01,2.53.0,,0,0,1,0.5,83.0,20,2,5.0,4,3.19,33.7,0,10.29,,,,,,,
a1dbdee7-8557-4b4f-b025-c300b55113b5,escalated,Mobile Device Issue,2026-01-27,2026-01,2.53.0,4.0,0,1,0,0.0,22.0,20,3,3.07,0,2.38,75.8,0,7.64,,,,,,,
51ddc210-8170-48fa-874b-3afad512a970,escalated,Microsoft 365,2026-01-27,2026-01,2.53.0,,0,1,0,0.0,25.4,32,4,3.0,1,2.08,260.6,0,8.45,,,,,,,
0b37220b-57ea-4d81-9497-453ee95e7060,restarted,Mobile Device Issue,2026-01-27,2026-01,2.53.0,,0,0,1,0.5,55.0,25,3,3.85,5,6.88,32.2,1,19.02,,,,,,,
ba5bab12-8e3b-4455-986c-427f2f324c12,abandoned,Telephone issue,2026-01-27,2026-01,2.53.0,,0,0,1,0.5,210.0,41,4,10.27,2,38.18,1062.8,0,8.11,1.0,3.0,2.0,4.0,1.0,2.5,"The chatbot dumped a comprehensive but unsolicited multi-scenario troubleshooting wall of text in response to a vague three-word query instead of asking a simple clarifying question, making it overwhelming and largely unhelpful since the actual problem was never established."
ee4a3e9e-9f25-4d26-9081-053a33d0e9c1,escalated,Software Issue,2026-01-27,2026-01,2.53.0,,0,1,0,0.0,32.4,32,4,4.52,3,1.49,190.1,0,7.76,,,,,,,
1c8ec607-fa65-466d-b969-a452bbae1c3d,restarted,Request for Information/assistance IT,2026-01-27,2026-01,2.53.0,,0,0,1,0.5,186.0,25,3,5.85,6,10.33,190.1,1,8.05,,,,,,,
7bbc7f49-8425-4bdf-9897-95658d2f4979,restarted,Request for Information/assistance IT,2026-01-27,2026-01,2.53.0,,0,0,1,0.5,43.0,25,3,3.75,1,3.58,52.3,1,8.95,,,,,,,
2b731e3f-d2bf-4d19-ad2f-d38d285f041e,restarted,Hardware Issues,2026-01-27,2026-01,2.53.0,,0,0,1,0.5,0.0,16,2,4.7,0,0.0,16.5,1,0.0,,,,,,,
c194277b-da7f-436e-8efe-e19f85275ddf,abandoned,Request for Information/assistance IT,2026-01-27,2026-01,2.53.0,0.0,0,0,1,0.5,68.75,40,3,4.9,3,30.56,1969.4,0,7.48,1.0,3.0,2.0,4.0,3.0,3.0,"The response defines status labels accurately but fails to tell the user how to actually check their order status (log into Enterprise Depot, use Work Order ID, or call the CEC Helpdesk), making it largely unhelpful for someone trying to find their specific order's status."
ffac0766-76ec-4570-80df-70c2cb9fa243,resolved,Request for Information/assistance IT,2026-01-27,2026-01,2.53.0,,1,0,1,1.0,27.0,27,3,3.0,6,4.7,1262.3,0,5.93,,,,,,,
40086d60-30c8-4ba7-baba-ba9dda68550a,resolved,Request for Information/assistance IT,2026-01-28,2026-01,2.53.0,,1,0,1,1.0,19.67,24,2,3.5,4,4.92,642.1,0,4.92,,,,,,,
c09bb04b-96f9-41a3-825d-b5daa433430e,abandoned,Unknown,2026-01-28,2026-01,2.53.0,,0,0,1,0.5,46.0,14,3,3.3,0,0.84,84.7,0,12.27,,,,,,,
b4a1e2ce-cc30-4ced-bc48-9ec2ee5b1b32,escalated,Hardware Issues,2026-01-28,2026-01,2.53.0,,0,1,0,0.0,39.8,32,4,3.15,1,12.44,129.3,0,9.18,,,,,,,
ca30c4e2-93d0-4174-8c59-6afedb8957ab,abandoned,Unknown,2026-01-28,2026-01,2.53.0,,0,0,1,0.5,82.0,16,1,8.9,1,0.89,9.9,0,10.61,,,,,,,
6f927b23-f8f5-4e31-b03e-cb4f4018bd74,escalated,Microsoft 365,2026-01-28,2026-01,2.53.0,,0,1,0,0.0,30.0,32,4,3.17,5,7.89,85.4,0,7.59,,,,,,,
dced799d-16c7-483e-bb05-352080434572,resolved,LincPass Issues,2026-01-28,2026-01,2.53.0,5.0,1,0,1,1.0,82.33,24,2,6.0,7,8.82,56.4,0,6.55,,,,,,,
8124990e-b821-44e0-b738-1891deecc38e,restarted,Request for Information/assistance IT,2026-01-28,2026-01,2.53.0,,0,0,1,0.5,0.0,15,2,6.1,0,0.0,21.7,1,0.0,,,,,,,
2da04e1b-b67f-4f58-8c0b-7650d3202324,abandoned,Unknown,2026-01-28,2026-01,2.53.0,,0,0,1,0.5,23.0,16,1,9.0,1,11.5,9.7,0,8.11,,,,,,,
057690b7-a032-4339-ae83-1537974f5f62,abandoned,Unknown,2026-01-28,2026-01,2.53.0,,0,0,1,0.5,164.0,16,1,8.5,6,54.67,9.6,0,10.36,,,,,,,
87f0d327-519b-42be-b843-7e3cfcc62c2a,abandoned,Unknown,2026-01-28,2026-01,2.53.0,,0,0,1,0.5,52.5,20,2,4.6,4,13.12,89.1,0,5.7,,,,,,,
78105934-e7ff-4a90-aa80-8ef0a066e57c,restarted,Request for Information/assistance IT,2026-01-28,2026-01,2.53.0,,0,0,1,0.5,45.0,25,3,5.1,5,5.0,152.4,1,12.75,,,,,,,
f75fb158-ed76-4628-b332-9a7a9f092818,escalated,Printing Issue,2026-01-28,2026-01,2.53.0,,0,1,0,0.0,29.4,32,4,3.3,1,3.06,241.5,0,8.56,,,,,,,
4216cb74-dc52-4e20-9844-78c4c158b95e,resolved,Hardware Issues,2026-01-28,2026-01,2.53.0,5.0,1,0,1,1.0,66.0,24,2,5.3,4,15.23,1334.6,0,4.82,,,,,,,
c822cd53-0f6e-47f4-af9d-66c68498b003,resolved,Request for Information/assistance IT,2026-01-29,2026-01,2.53.0,0.0,1,0,1,1.0,41.67,24,2,4.0,3,12.5,72.7,0,5.17,,,,,,,
98801ef2-8593-4678-a19f-47764c83397b,resolved,Request for Information/assistance IT,2026-01-29,2026-01,2.53.0,5.0,1,0,1,1.0,20.67,24,2,3.0,3,4.77,44.4,0,4.48,,,,,,,
92cb0db4-b08b-4826-a1de-ebc9e638a4ac,resolved,Software Issue,2026-01-29,2026-01,2.53.0,,1,0,1,1.0,65.33,24,2,8.55,2,13.07,80.8,0,4.98,,,,,,,
845f40bf-9919-41c4-977a-100ed6c04f07,abandoned,Unknown,2026-01-29,2026-01,2.53.0,,0,0,1,0.5,45.0,20,2,4.65,1,11.25,71.5,0,6.92,,,,,,,
95a42e21-de47-4f20-8d12-5e2fd72aec3a,abandoned,Unknown,2026-01-29,2026-01,2.53.0,,0,0,1,0.5,72.0,16,1,6.4,4,9.0,7.1,0,7.31,,,,,,,
5703f09b-9323-4d3c-9a8d-91ce39349ad6,abandoned,Unknown,2026-01-29,2026-01,2.53.0,,0,0,1,0.5,127.0,16,1,13.5,3,42.33,14.4,0,13.44,,,,,,,
fdaa71c5-5a55-47f6-a348-0ec3b2258530,escalated,Software Issue,2026-01-29,2026-01,2.53.0,1.0,0,1,0,0.0,28.8,32,4,2.95,2,1.6,110.9,0,8.22,,,,,,,
8a3e6ec3-cd28-4dfc-b9c5-8ee8f94f8fe7,abandoned,Unknown,2026-01-29,2026-01,2.53.0,,0,0,1,0.5,138.0,16,1,7.2,6,23.0,7.9,0,8.7,,,,,,,
c1a08615-f250-470d-b302-c3a8e88e5315,abandoned,Unknown,2026-01-29,2026-01,2.53.0,,0,0,1,0.5,143.0,16,1,14.6,4,10.21,15.5,0,5.93,,,,,,,
b86f6a7f-6bb7-4d54-bbb4-cca118efccda,abandoned,Unknown,2026-01-29,2026-01,2.53.0,,0,0,1,0.5,105.0,20,2,3.75,4,21.0,40.4,0,9.42,,,,,,,
016daee9-68da-4856-aea5-2ed6c3961437,escalated,Printing Issue,2026-01-29,2026-01,2.53.0,,0,1,0,0.0,77.6,32,4,4.1,2,7.92,2744.7,0,7.28,,,,,,,
ed53f6de-0a26-43d1-93f5-da7de641a652,abandoned,Unknown,2026-01-29,2026-01,2.53.0,,0,0,1,0.5,23.0,41,4,3.38,4,4.06,50.0,0,14.9,,,,,,,
8b218d39-504c-47e5-84b5-b306fe8c5e80,restarted,Unknown,2026-01-29,2026-01,2.53.0,,0,0,1,0.5,0.0,8,1,2.7,0,0.0,2.7,1,0.0,,,,,,,
169e82d4-412b-4e12-b827-05e5ada7e2d7,abandoned,Unknown,2026-01-30,2026-01,2.53.0,,0,0,1,0.5,88.0,41,4,4.15,7,9.78,117.5,0,9.49,,,,,,,
b173fc8e-dbe1-402b-b5c3-2f64cf17d7bc,abandoned,Unknown,2026-01-30,2026-01,2.53.0,,0,0,1,0.5,68.0,16,1,4.4,2,4.86,5.0,0,11.0,,,,,,,
c4536f96-3552-4197-b465-0ebee8336f8c,escalated,Microsoft 365,2026-01-30,2026-01,2.53.0,,0,1,0,0.0,58.2,32,4,3.57,5,15.32,99.0,0,7.67,,,,,,,
5f63086c-9f01-486a-9619-716de30da73e,escalated,Printing Issue,2026-01-30,2026-01,2.53.0,5.0,0,1,0,0.0,50.6,32,4,2.95,3,19.46,425.9,0,7.63,,,,,,,
03f1b1ec-e3f3-4baa-86a1-292a5221f38b,abandoned,Unknown,2026-01-30,2026-01,2.53.0,,0,0,1,0.5,128.0,16,1,8.3,2,4.41,8.8,0,11.69,,,,,,,
5f18edbe-69bd-45ee-b607-769c8e299fdd,abandoned,Unknown,2026-01-30,2026-01,2.53.0,,0,0,1,0.5,163.0,16,1,6.1,4,4.29,6.7,0,7.3,,,,,,,
fdaa1d7e-6d81-4442-ada0-bc628f754fed,restarted,Mobile Device Issue,2026-02-01,2026-02,2.53.0,,0,0,1,0.5,127.0,25,3,3.75,6,9.07,78.3,1,8.96,,,,,,,
22337ab0-779c-47c2-9e67-480cfd0ab90f,abandoned,Unknown,2026-02-01,2026-02,2.53.0,,0,0,1,0.5,97.0,16,1,8.4,4,5.11,9.4,0,7.69,,,,,,,
7b5aa9c2-12a9-4db2-8078-f107dcb0c2d9,abandoned,Unknown,2026-02-02,2026-02,2.53.0,,0,0,1,0.5,169.0,20,2,3.45,1,7.04,614.5,0,5.13,,,,,,,
da6aa66c-897f-41ed-b89a-752e862b9c39,abandoned,Unknown,2026-02-02,2026-02,2.53.0,,0,0,1,0.5,0.0,5,1,0.0,0,0.0,1.8,0,0.0,,,,,,,
4a99f55b-d5ab-473b-a92d-faa667a0881d,escalated,Software Issue,2026-02-02,2026-02,2.53.0,1.0,0,1,0,0.0,37.2,32,4,2.88,5,4.77,154.6,0,7.99,,,,,,,
8603dc63-d346-4078-9826-78e05af2f91f,escalated,Mobile Device Issue,2026-02-02,2026-02,2.53.0,4.0,0,1,0,0.0,22.0,23,3,2.77,0,2.26,161.3,0,7.64,,,,,,,
8cf626de-7259-4ff9-ba93-1b484fe0a552,resolved,Hardware Issues,2026-02-02,2026-02,2.53.0,5.0,1,0,1,1.0,47.67,24,2,5.55,1,10.21,1098.9,0,8.22,,,,,,,
22b51b84-f822-4e04-8033-d44a3b770883,abandoned,Unknown,2026-02-02,2026-02,2.53.0,,0,0,1,0.5,42.0,16,1,5.4,4,7.0,5.9,0,5.84,,,,,,,
693bb0b7-9f56-4594-989c-8987b0f7a62c,resolved,Mobile Device Issue,2026-02-02,2026-02,2.53.0,5.0,1,0,1,1.0,66.67,24,2,4.3,4,20.0,484.8,0,5.76,,,,,,,
511b6795-7dc2-4111-97c6-4aeb29e372e2,restarted,Request for Information/assistance IT,2026-02-02,2026-02,2.53.0,,0,0,1,0.5,244.0,25,3,4.6,5,22.18,26.0,1,6.53,,,,,,,
5483390c-c47a-4512-9631-db2e25e6ceff,restarted,Unknown,2026-02-02,2026-02,2.53.0,,0,0,1,0.5,97.0,16,1,8.0,5,13.86,8.8,1,10.77,,,,,,,
512f1974-be28-4656-aa46-5207d8cbc971,restarted,Unknown,2026-02-02,2026-02,2.53.0,,0,0,1,0.5,120.0,20,2,3.85,5,13.33,727.3,1,5.18,,,,,,,
9862e613-7309-435b-85b2-e0489288a02d,restarted,Unknown,2026-02-02,2026-02,2.53.0,,0,0,1,0.5,171.0,16,1,10.3,4,19.0,11.4,1,7.61,,,,,,,
2efa8d67-cc98-4422-bfe5-941862fe7e1b,abandoned,Unknown,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,61.0,41,4,4.58,5,9.63,102.7,0,8.21,,,,,,,
9c9bf6c3-e437-4048-aa17-64a266ed954d,escalated,Printing Issue,2026-02-03,2026-02,2.53.0,,0,1,0,0.0,71.0,32,4,3.63,1,6.96,770.7,0,7.29,,,,,,,
fef6712e-5285-46ed-a9c1-e5d8f0e8a741,resolved,Software Issue,2026-02-03,2026-02,2.53.0,,1,0,1,1.0,48.0,24,2,3.6,4,20.57,473.3,0,4.48,,,,,,,
e81d7ee6-9f51-468b-bbc4-8f2022693fca,escalated,Software Issue,2026-02-03,2026-02,2.53.0,,0,1,0,0.0,58.2,32,4,3.48,3,4.16,191.2,0,7.92,2.0,3.0,2.0,4.0,2.0,2.75,"While the response contained some accurate information (notably the Reset Jabber step which turned out to be relevant), it ignored the user's key context of previous automatic LincPass logins and padded the response with irrelevant first-time provisioning and email format instructions, making it overwhelming and poorly targeted."
e5292030-13fd-4e3a-a158-359da891c293,restarted,Request for Information/assistance IT,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,53.0,25,3,3.2,7,2.94,69.8,1,9.9,,,,,,,
67abb3f0-39db-4879-b609-6ebca9778a1f,abandoned,Unknown,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,39.0,16,1,6.3,5,6.5,7.3,0,15.49,,,,,,,
9dcbf5cd-f436-4b4a-b7fb-d109bf4931b0,abandoned,Unknown,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,284.0,20,2,4.7,3,11.83,42.6,0,7.04,,,,,,,
d3ea9ead-9cd0-4f8c-9de3-0c6d234e0c85,escalated,Microsoft 365,2026-02-03,2026-02,2.53.0,,0,1,0,0.0,30.2,32,4,2.68,3,7.95,45.2,0,8.14,,,,,,,
ba1a26e3-edf0-4462-9a6e-1820e406b9ce,restarted,Microsoft 365,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,39.0,25,3,3.4,4,3.25,94.4,1,4.43,,,,,,,
89cc252a-3337-4e84-8e90-96f47adce2ff,restarted,Request for Information/assistance IT,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,88.0,25,3,4.0,2,6.77,55.0,1,11.13,1.0,1.0,1.0,3.0,2.0,1.75,"The chatbot completely failed to address the likely intended query about Microsoft Project, instead confidently providing detailed but entirely irrelevant instructions about UiPath Studio due to a surface-level keyword match error, without seeking any clarification on the ambiguous one-word query."
9022da3c-e3c4-4701-a1e0-312cb25be652,abandoned,Unknown,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,56.0,23,3,3.4,2,4.0,71.6,0,5.27,,,,,,,
3ced4f86-ae67-44c7-a448-7672ce775e56,abandoned,Unknown,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,174.0,16,1,10.4,2,6.96,11.7,0,7.64,,,,,,,
e6eed244-26ea-4553-82fe-e6d3a1f0b289,escalated,Software Issue,2026-02-03,2026-02,2.53.0,0.0,0,1,0,0.0,33.14,61,8,2.76,3,1.67,271.7,0,8.24,,,,,,,
7e13f425-7787-4203-bb6d-505a7d123200,abandoned,Unknown,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,75.0,16,1,5.3,4,6.82,5.9,0,18.7,,,,,,,
6e85f38c-67b7-4faa-bf6a-0cabee249634,abandoned,Unknown,2026-02-03,2026-02,2.53.0,,0,0,1,0.5,43.0,16,1,6.8,3,3.31,8.0,0,10.3,,,,,,,
73c0eddf-c7f6-4c03-a6b7-752843c38b35,escalated,Software Issue,2026-02-03,2026-02,2.53.0,,0,1,0,0.0,22.0,20,3,2.9,0,1.69,198.5,0,7.64,,,,,,,
900cee38-48dd-4b40-b9d8-c5fe6ea8a399,resolved,Request for Information/assistance IT,2026-02-03,2026-02,2.53.0,,1,0,1,1.0,36.0,24,2,3.65,5,18.0,66.5,0,7.61,,,,,,,
be0347ae-f956-4670-83e6-f05f4cbf8ac6,escalated,Microsoft 365,2026-02-04,2026-02,2.53.0,4.0,0,1,0,0.0,37.0,32,4,3.0,3,1.46,401.0,0,6.99,,,,,,,
7151d86d-d7bb-4702-aaf0-1c27b8185aec,escalated,Software Issue,2026-02-04,2026-02,2.53.0,,0,1,0,0.0,52.4,32,4,3.17,2,18.71,3354.7,0,6.64,,,,,,,
11437e1a-04a2-4b6d-94cc-ead634dc800b,escalated,Microsoft 365,2026-02-04,2026-02,2.53.0,,0,1,0,0.0,49.4,32,4,3.33,4,13.72,90.4,0,8.07,,,,,,,
afb7b8af-44af-4c21-a419-8ed37ce22fbb,restarted,Microsoft 365,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,135.0,25,3,3.65,1,7.11,41.0,1,5.5,,,,,,,
f7ac4dbe-306d-4e3f-835d-a90efea363d4,escalated,Request for Information/assistance IT,2026-02-04,2026-02,2.53.0,,0,1,0,0.0,22.0,20,3,3.23,0,4.0,3585.8,0,7.64,1.0,1.0,1.0,1.0,1.0,1.0,"The chatbot gave no substantive first response to the AutoHotkey installation question — it skipped directly to ticket submission when the user requested it, missing the opportunity to inform the user that AutoHotkey is not a standard USDA-approved application and to explore alternatives, consistent with the noted latency/zero-KBA failure."
5b967c22-e424-4053-8551-25011ffc63e3,resolved,Printing Issue,2026-02-04,2026-02,2.53.0,,1,0,1,1.0,20.33,24,2,3.45,2,20.33,27.7,0,5.64,,,,,,,
c4525e79-45a0-4088-b600-11736f9e921d,abandoned,Unknown,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,212.0,16,1,9.8,4,35.33,10.7,0,7.85,,,,,,,
0df1cba6-2330-4eb8-b88a-5930491e8caf,abandoned,Unknown,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,154.0,16,1,9.2,2,77.0,10.3,0,7.46,,,,,,,
8bc2e658-883b-40a4-a260-871afaf4705b,restarted,Microsoft 365,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,169.0,25,3,5.55,3,9.94,727.9,1,7.17,,,,,,,
66c240de-9704-4fa7-b1dd-31a6b894adcf,abandoned,Unknown,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,211.0,16,1,11.2,6,15.07,12.2,0,8.97,,,,,,,
7517fbd6-a811-4902-9099-8a772e37d1e3,escalated,Software Issue,2026-02-04,2026-02,2.53.0,,0,1,0,0.0,22.2,32,4,3.45,1,5.29,57.2,0,8.23,,,,,,,
92ebfc2e-fbb9-4e12-a675-a09b3bb431f0,escalated,Software Issue,2026-02-04,2026-02,2.53.0,,0,1,0,0.0,57.0,32,4,4.5,6,2.18,584.3,0,7.7,,,,,,,
18fd81f0-23be-4b41-95b7-b761f17cebee,abandoned,Unknown,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,317.0,16,1,10.2,1,28.82,11.6,0,6.19,,,,,,,
ea9dabed-4a80-4188-a0f6-e278b587997f,escalated,Microsoft 365,2026-02-04,2026-02,2.53.0,,0,1,0,0.0,59.2,32,4,3.98,2,6.04,190.7,0,8.36,3.0,4.0,3.0,5.0,3.0,3.75,"The response is technically accurate and well-sourced across four legitimate causes, but its shotgun approach listing all possible scenarios without asking a clarifying question to narrow down the user's specific situation made it less actionable and somewhat overwhelming rather than guiding the user efficiently toward the most likely fix."
1e6c26f8-25d9-48eb-9acc-49c1c922c12e,abandoned,Unknown,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,255.0,20,2,7.8,1,23.18,54.9,0,10.96,,,,,,,
9a69f4b4-19e6-475f-b4de-292f201fa25c,abandoned,Unknown,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,120.0,16,1,8.2,4,10.0,9.2,0,8.05,,,,,,,
307ed2e5-252e-4015-aaf9-9f4975e7f975,restarted,Request for Information/assistance IT,2026-02-04,2026-02,2.53.0,,0,0,1,0.5,67.0,25,3,4.1,5,3.94,96.7,1,9.29,,,,,,,
cde145eb-0be7-468a-9479-49546791809a,abandoned,Unknown,2026-02-05,2026-02,2.53.0,,0,0,1,0.5,82.67,41,4,5.15,8,14.59,274.4,0,13.45,,,,,,,
e23cdc3e-ba5a-43b0-8fd9-c3caabe3033d,abandoned,Unknown,2026-02-05,2026-02,2.53.0,,0,0,1,0.5,115.0,16,1,8.0,4,12.78,8.8,0,9.88,,,,,,,
d066cc9b-226d-4024-ad55-481f8ba306e6,abandoned,Unknown,2026-02-05,2026-02,2.53.0,,0,0,1,0.5,12.0,15,2,3.6,0,2.0,19.6,0,9.37,,,,,,,
3c522e3c-ad06-460c-a585-9ecf7b5808cd,resolved,Request for Information/assistance IT,2026-02-05,2026-02,2.53.0,,1,0,1,1.0,28.0,24,2,4.6,4,14.0,460.7,0,6.84,5.0,5.0,5.0,5.0,5.0,5.0,"The chatbot's response is an exact match to the ideal response, correctly covering both the conditions under which personal YubiKeys are permitted and the specific limitations within the USDA environment, with proper source citation."
baccd1a7-635e-4e53-a910-a8caf75edf7a,abandoned,Unknown,2026-02-05,2026-02,2.53.0,,0,0,1,0.5,38.0,16,1,8.5,5,5.43,9.8,0,20.46,,,,,,,
9e0c914f-20a6-48e2-857a-78594d6abda8,escalated,Hardware Issues,2026-02-05,2026-02,2.53.0,,0,1,0,0.0,22.0,20,3,3.03,0,2.2,143.6,0,7.64,,,,,,,
e35fc722-d424-4383-8d3d-d826c1cd38f9,abandoned,Unknown,2026-02-05,2026-02,2.53.0,,0,0,1,0.5,271.0,13,1,10.0,1,15.06,10.0,0,5.59,,,,,,,
ac475aff-3eb6-4d1c-bf74-be4052a40026,resolved,LincPass Issues,2026-02-05,2026-02,2.53.0,,1,0,1,1.0,106.67,24,2,6.15,5,40.0,44.8,0,5.12,,,,,,,
de5a24f3-e67d-4533-aff9-66a849365473,abandoned,Unknown,2026-02-05,2026-02,2.53.0,,0,0,1,0.5,105.0,24,3,3.8,3,9.13,1794.7,0,10.16,,,,,,,
c4dfa340-55ca-44ae-aebd-5c16fa0233a5,abandoned,Unknown,2026-02-06,2026-02,2.53.0,,0,0,1,0.5,52.0,16,1,5.1,4,13.0,5.8,0,8.36,,,,,,,
f9c822fc-c1bc-447f-8057-79e91cd3dff2,resolved,Request for Information/assistance IT,2026-02-06,2026-02,2.53.0,,1,0,1,1.0,20.33,24,2,3.35,6,4.69,22.3,0,7.99,,,,,,,
6674f364-babb-4db4-a776-c8c2c911dc7e,abandoned,Unknown,2026-02-06,2026-02,2.53.0,,0,0,1,0.5,37.0,20,3,8.13,6,2.85,102.5,0,16.03,,,,,,,
8ec69753-6fcd-48d3-9c17-9748986c9635,abandoned,Unknown,2026-02-06,2026-02,2.53.0,,0,0,1,0.5,0.0,12,1,0.0,3,0.0,3.9,0,0.0,,,,,,,
04757ed6-f98f-4501-a7d7-a4169e76af99,resolved,Request for Information/assistance IT,2026-02-06,2026-02,2.53.0,,1,0,1,1.0,52.67,24,2,3.75,5,10.53,311.6,0,5.44,,,,,,,
759c64db-ce67-43cf-a45a-0fd897a75eaf,resolved,Software Issue,2026-02-06,2026-02,2.53.0,,1,0,1,1.0,60.0,24,2,4.45,4,25.71,39.2,0,5.65,,,,,,,
